央视频道,#genre#
CCTV10,http://49.232.181.26:6000/rtp/225.1.8.10:8116$北京市电信
CCTV10,http://60.172.83.116:4000/rtp/238.1.78.241:7800$安徽电信
CCTV10,http://60.208.213.194:6688/239.21.1.155:5002$山东电信
CCTV10,http://119.100.32.178:8888/239.69.1.105:10268$湖北电信
CCTV10,http://219.139.62.88:60001/239.69.1.105:10268$湖北电信
CCTV10,http://219.140.5.4:999/239.69.1.105:10268$湖北电信
CCTV10,http://114.238.59.115:4000/239.49.8.54:9818$江苏电信
CCTV10,http://222.95.12.2:4022/239.49.8.54:9818$江苏电信
CCTV10,http://114.231.128.245:4022/239.49.8.54:9818$江苏电信
CCTV10,http://1.197.127.128:8000/239.16.20.10:10100$河南电信
CCTV10,http://112.66.103.31:8888/239.253.64.87:5140$海南电信
CCTV10,http://113.17.153.30:8001/239.81.0.118:4056$广西电信
CCTV10,http://116.9.34.165:4000/239.81.0.118:4056$广西电信
CCTV10,http://113.12.63.175:10001/239.81.0.118:4056$广西电信
CCTV11,http://119.131.25.234:9003/239.77.1.108:5146$广东电信
CCTV11,http://119.135.192.194:10000/239.77.1.108:5146$广东电信
CCTV11,http://115.45.243.189:8888/239.77.1.108:5146$广东电信
CCTV11,http://119.131.25.234:9003/239.77.1.238:5146$广东电信
CCTV11,http://119.135.192.194:10000/239.77.1.238:5146$广东电信
CCTV11,http://115.45.243.189:8888/239.77.1.238:5146$广东电信
CCTV11,http://183.142.196.108:8888/233.50.200.132:5140$浙江电信
CCTV11,http://60.187.11.216:8888/233.50.200.132:5140$浙江电信
CCTV11,http://183.141.15.10:9999/233.50.200.132:5140$浙江电信
CCTV11,http://171.213.150.235:4022/udp/239.94.0.36:5140$四川电信
CCTV11,http://118.116.13.181:4022/udp/239.94.0.36:5140$四川电信
CCTV11,http://171.213.142.64:4022/udp/239.94.0.36:5140$四川电信
CCTV11,http://106.112.254.146:8989/239.254.201.123:8120$河北省电信
CCTV11,http://106.112.242.131:3000/239.254.201.123:8120$河北省电信
CCTV11,http://121.36.210.200/239.45.1.196:5140$上海市电信
CCTV11,http://1.94.26.150:17988/239.45.1.196:5140$上海市电信
CCTV11,http://115.171.80.52:1688/rtp/225.1.8.73:8120$北京市电信
CCTV11,http://115.171.216.84:4000/rtp/225.1.8.73:8120$北京市电信
CCTV11,http://49.232.181.26:6000/rtp/225.1.8.73:8120$北京市电信
CCTV11,http://60.172.83.116:4000/rtp/238.1.78.206:7502$安徽电信
CCTV11,http://60.208.213.194:6688/239.21.2.2:5002$山东电信
CCTV11,http://119.100.32.178:8888/239.69.1.154:10560$湖北电信
CCTV11,http://219.139.62.88:60001/239.69.1.154:10560$湖北电信
CCTV11,http://219.140.5.4:999/239.69.1.154:10560$湖北电信
CCTV11,http://114.238.59.115:4000/239.49.0.127:8000$江苏电信
CCTV11,http://222.95.12.2:4022/239.49.0.127:8000$江苏电信
CCTV11,http://114.231.128.245:4022/239.49.0.127:8000$江苏电信
CCTV11,http://1.197.127.128:8000/239.16.20.11:10110$河南电信
CCTV11,http://112.66.103.31:8888/239.253.64.70:5140$海南电信
CCTV11,http://113.17.153.30:8001/239.81.0.229:4056$广西电信
CCTV11,http://116.9.34.165:4000/239.81.0.229:4056$广西电信
CCTV11,http://113.12.63.175:10001/239.81.0.229:4056$广西电信
CCTV12,http://119.131.25.234:9003/239.77.0.136:5146$广东电信
CCTV12,http://119.135.192.194:10000/239.77.0.136:5146$广东电信
